age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,capital-netGain,is-gain,is-loss
52,2,89705,13,14,2,10,0,4,1,0,0,40.0,38,0,0,0
29,4,152951,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
43,4,94113,9,10,0,4,1,4,1,0,0,45.0,38,0,0,0
20,4,323009,8,9,4,1,4,4,0,0,0,40.0,11,0,0,0
63,0,46907,12,13,2,0,0,4,1,0,0,8.0,38,0,0,0
37,4,194630,8,9,0,3,1,4,1,0,0,50.0,38,0,0,0
69,0,159077,6,7,2,0,0,4,1,0,0,48.0,38,0,0,0
46,4,155890,12,13,2,14,0,4,1,0,0,40.0,38,0,0,0
26,4,371556,9,10,4,1,1,4,0,0,0,40.0,38,0,0,0
58,4,100313,9,10,2,11,0,4,1,0,1902,40.0,38,-1902,0,1
55,6,205296,9,10,2,12,5,4,0,0,0,50.0,38,0,0,0
20,4,229414,8,9,4,7,3,4,0,0,0,30.0,38,0,0,0
19,0,48393,9,10,4,0,3,4,1,0,0,84.0,38,0,0,0
35,4,180988,9,10,0,1,4,4,0,0,0,39.0,38,0,0,0
52,4,204322,10,11,2,13,0,4,1,5013,0,40.0,38,5013,1,0
32,4,182975,9,10,4,13,1,4,0,0,0,20.0,38,0,0,0
26,4,48718,5,6,4,1,1,4,0,2907,0,40.0,38,2907,1,0
35,4,184655,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
59,4,167963,8,9,4,1,4,4,1,0,0,40.0,38,0,0,0
43,6,144218,7,8,2,14,0,4,1,0,0,60.0,38,0,0,0
26,2,150553,12,13,4,1,3,1,0,0,0,50.0,38,0,0,0
30,2,326104,8,9,2,11,0,4,1,0,0,40.0,38,0,0,0
21,7,164922,9,10,4,6,3,4,1,0,0,40.0,38,0,0,0
51,4,205100,9,10,0,12,1,4,0,0,0,45.0,38,0,0,0
20,4,194630,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
51,4,360131,2,3,2,3,2,4,0,0,0,40.0,38,0,0,0
33,4,188861,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
39,7,122011,13,14,2,10,5,4,0,5178,0,38.0,38,5178,1,0
38,4,39606,12,13,2,4,5,4,0,0,0,40.0,38,0,0,0
20,0,201766,9,10,4,0,3,4,0,0,0,35.0,38,0,0,0
32,4,37070,10,11,4,3,1,4,1,0,0,45.0,38,0,0,0
45,5,40666,14,15,2,10,0,4,1,0,0,55.0,38,0,0,0
54,6,33863,8,9,2,5,0,4,1,0,0,60.0,38,0,0,0
30,4,251120,3,4,4,3,1,4,1,0,0,38.0,38,0,0,0
63,4,34098,5,6,6,5,4,4,0,0,0,56.0,38,0,0,0
44,2,73199,10,11,0,13,4,1,1,0,0,40.0,38,0,0,0
45,4,240554,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
23,4,259496,8,9,4,7,3,4,0,0,0,40.0,38,0,0,0
24,4,254767,3,4,2,5,0,4,1,2105,0,50.0,38,2105,1,0
61,4,133164,3,4,4,8,1,4,1,0,0,48.0,38,0,0,0
48,4,126754,13,14,2,10,0,4,1,15024,0,40.0,38,15024,1,0
46,4,110171,13,14,2,10,0,4,1,15024,0,50.0,38,15024,1,0
19,4,187161,9,10,4,12,3,4,0,0,0,25.0,38,0,0,0
28,2,251854,9,10,4,1,4,2,0,0,0,40.0,38,0,0,0
38,4,204756,8,9,4,12,3,4,0,0,0,40.0,38,0,0,0
22,0,244771,6,7,5,0,4,2,0,0,0,40.0,38,0,0,0
32,4,260954,6,7,2,3,0,4,1,0,2042,30.0,38,-2042,0,1
45,4,102308,13,14,2,4,0,4,1,15024,0,60.0,38,15024,1,0
51,4,129177,8,9,0,1,1,4,0,0,0,38.0,38,0,0,0
20,4,225395,3,4,4,7,2,4,0,0,0,60.0,25,0,0,0
23,5,214542,9,10,4,10,1,4,1,0,0,50.0,38,0,0,0
49,4,233639,6,7,2,8,0,4,1,0,0,50.0,38,0,0,0
51,4,338620,13,14,2,4,0,4,1,15024,0,60.0,38,15024,1,0
36,6,135416,9,10,2,8,5,4,0,0,0,50.0,38,0,0,0
27,4,204648,10,11,4,7,4,2,0,0,0,40.0,38,0,0,0
46,4,99086,9,10,2,1,5,4,0,0,0,40.0,38,0,0,0
51,6,290290,12,13,2,10,0,4,1,0,0,45.0,38,0,0,0
34,4,135785,12,13,4,10,1,4,0,0,0,36.0,38,0,0,0
38,6,43712,6,7,2,4,0,4,1,0,1887,45.0,38,-1887,0,1
29,4,406826,12,13,4,10,1,4,0,0,0,45.0,38,0,0,0
21,4,156687,9,10,4,12,3,1,1,0,0,30.0,18,0,0,0
18,4,118376,9,10,4,12,3,4,0,0,0,15.0,38,0,0,0
30,4,164190,12,13,4,4,1,4,1,0,0,42.0,38,0,0,0
31,4,393357,4,5,2,6,0,2,1,0,0,48.0,38,0,0,0
40,4,114580,8,9,0,3,2,4,0,0,0,40.0,39,0,0,0
54,7,137815,7,8,4,8,3,4,1,4101,0,40.0,38,4101,1,0
36,4,241998,12,13,2,3,0,4,1,0,0,50.0,38,0,0,0
33,4,195576,8,9,2,4,0,4,1,4386,0,60.0,38,4386,1,0
55,1,176904,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
37,4,128715,12,13,2,4,0,4,1,0,0,60.0,38,0,0,0
44,4,105936,11,12,0,1,4,4,0,0,0,40.0,38,0,0,0
29,4,204984,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
53,4,208570,8,9,2,12,5,4,0,0,0,26.0,38,0,0,0
36,2,130620,8,9,2,1,5,1,0,0,0,40.0,3,0,0,0
47,4,46857,9,10,0,1,1,4,1,0,0,40.0,38,0,0,0
17,4,118792,6,7,4,12,3,4,0,0,0,9.0,38,0,0,0
28,4,110981,9,10,4,8,1,4,1,0,0,40.0,38,0,0,0
24,4,224954,9,10,4,6,3,4,1,0,0,40.0,38,0,0,0
37,4,265038,9,10,2,14,0,4,1,0,0,50.0,38,0,0,0
50,4,195844,11,12,2,4,0,4,1,0,0,50.0,38,0,0,0
33,4,122612,8,9,3,8,1,1,0,0,0,35.0,36,0,0,0
28,6,195607,8,9,2,12,5,4,0,0,0,40.0,38,0,0,0
41,4,48087,3,4,0,3,1,4,1,0,1590,40.0,38,-1590,0,1
22,7,334693,9,10,4,1,3,4,0,0,0,40.0,38,0,0,0
37,4,186934,6,7,2,7,0,4,1,3103,0,44.0,38,3103,1,0
60,0,290593,13,14,2,0,0,4,1,0,0,40.0,38,0,0,0
19,4,206399,8,9,4,7,3,2,0,0,0,40.0,38,0,0,0
34,4,118605,11,12,2,10,0,4,1,0,0,55.0,38,0,0,0
47,4,155659,8,9,2,4,0,4,1,0,0,60.0,38,0,0,0
63,4,171635,12,13,2,12,0,4,1,0,0,40.0,38,0,0,0
45,4,197038,12,13,0,10,1,4,1,0,0,50.0,38,0,0,0
22,5,153516,9,10,4,3,3,4,1,0,0,35.0,38,0,0,0
50,5,152810,9,10,2,7,0,4,1,0,0,70.0,11,0,0,0
25,2,366796,12,13,4,10,1,4,0,0,0,40.0,38,0,0,0
46,4,149388,12,13,2,3,0,4,1,0,0,40.0,38,0,0,0
39,4,201410,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
23,4,216889,8,9,4,6,1,4,1,0,0,40.0,38,0,0,0
45,4,49298,12,13,4,13,3,4,1,0,0,40.0,38,0,0,0
35,4,203628,13,14,4,10,1,4,1,0,0,60.0,38,0,0,0
20,4,109813,6,7,4,13,2,4,1,0,0,40.0,38,0,0,0
39,4,165743,9,10,2,3,0,4,1,0,0,45.0,38,0,0,0
20,4,100605,8,9,4,12,3,3,1,0,0,40.0,32,0,0,0
19,0,33487,9,10,4,0,2,0,0,0,0,40.0,38,0,0,0
31,4,223046,8,9,2,14,0,4,1,0,0,60.0,38,0,0,0
43,4,191149,8,9,0,4,1,4,0,0,0,40.0,38,0,0,0
42,4,274198,2,3,2,7,5,4,0,0,0,38.0,25,0,0,0
38,4,461337,8,9,4,12,1,4,0,0,0,33.0,38,0,0,0
61,4,115023,10,11,2,3,0,4,1,0,1887,60.0,38,-1887,0,1
29,4,243660,8,9,2,7,0,4,1,0,0,50.0,38,0,0,0
33,4,100135,8,9,2,1,5,4,0,0,1740,25.0,38,-1740,0,1
51,4,120173,10,11,2,3,0,4,1,3103,0,50.0,38,3103,1,0
54,4,35557,9,10,2,12,0,4,1,7298,0,50.0,38,7298,1,0
33,4,361497,8,9,4,14,1,4,1,0,0,70.0,38,0,0,0
31,6,162551,7,8,2,12,5,1,0,0,0,50.0,0,0,0,0
65,4,150095,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
48,6,28791,8,9,2,12,5,4,0,0,0,50.0,38,0,0,0
62,4,210464,8,9,4,8,2,2,0,0,0,38.0,38,0,0,0
27,4,113635,12,13,4,8,1,4,1,0,0,35.0,38,0,0,0
19,4,84747,8,9,4,12,3,4,0,0,0,24.0,38,0,0,0
30,4,39054,8,9,2,4,0,4,1,0,0,65.0,38,0,0,0
67,6,116057,8,9,0,4,1,4,0,3273,0,16.0,38,3273,1,0
73,4,267408,8,9,6,12,2,4,0,0,0,15.0,38,0,0,0
38,2,282753,10,11,0,4,3,4,1,0,0,40.0,38,0,0,0
44,4,62258,6,7,4,8,1,4,0,0,0,40.0,38,0,0,0
38,7,272944,8,9,0,8,1,4,1,0,0,40.0,38,0,0,0
35,4,44780,9,10,2,1,5,4,0,7688,0,20.0,38,7688,1,0
30,0,157289,6,7,4,0,4,4,1,0,0,40.0,38,0,0,0
48,4,348144,9,10,0,14,1,4,1,3325,0,53.0,38,3325,1,0
59,4,135647,6,7,2,12,0,4,1,0,0,60.0,38,0,0,0
55,2,209535,13,14,2,10,0,4,1,0,0,40.0,38,0,0,0
55,4,125000,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
22,6,32921,9,10,4,5,3,4,1,0,0,20.0,38,0,0,0
42,4,202872,9,10,0,1,4,4,0,0,0,12.0,38,0,0,0
26,4,266912,8,9,2,12,0,4,1,0,0,50.0,38,0,0,0
73,4,105886,12,13,2,10,0,4,1,1173,0,75.0,38,1173,1,0
19,4,445728,8,9,4,3,1,4,1,0,0,40.0,38,0,0,0
43,4,345789,12,13,2,10,5,4,0,15024,0,50.0,38,15024,1,0
43,2,161240,8,9,2,11,0,4,1,0,0,45.0,38,0,0,0
46,6,110015,3,4,2,4,0,4,1,0,0,75.0,12,0,0,0
30,4,229772,5,6,2,3,0,4,1,0,0,40.0,38,0,0,0
17,4,146268,5,6,4,8,3,4,0,0,0,10.0,38,0,0,0
59,0,184948,10,11,0,0,1,4,1,0,0,48.0,38,0,0,0
20,4,103277,9,10,4,1,3,4,0,0,0,35.0,38,0,0,0
43,5,34218,9,10,2,4,0,4,1,0,0,40.0,38,0,0,0
30,4,168443,8,9,5,8,4,4,0,0,0,30.0,38,0,0,0
46,1,119890,10,11,5,13,1,3,0,0,0,30.0,38,0,0,0
36,6,245090,12,13,4,5,1,4,1,0,0,50.0,25,0,0,0
24,4,278155,9,10,4,7,1,4,1,0,0,30.0,38,0,0,0
55,4,101468,8,9,2,3,0,4,1,3103,0,40.0,38,3103,1,0
26,6,37023,9,10,2,5,0,4,1,0,0,78.0,38,0,0,0
27,5,376936,8,9,4,12,1,4,1,0,0,50.0,38,0,0,0
27,4,102889,9,10,0,7,4,4,0,0,0,40.0,38,0,0,0
68,4,123653,2,3,5,8,1,4,1,0,0,12.0,21,0,0,0
30,4,297155,9,10,0,1,4,2,0,0,0,40.0,38,0,0,0
63,6,33487,3,4,2,3,0,4,1,0,0,40.0,38,0,0,0
55,2,159028,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
55,4,197422,8,9,2,14,0,4,1,7688,0,40.0,38,7688,1,0
23,4,60331,9,10,0,4,1,4,1,0,0,50.0,38,0,0,0
32,4,199963,6,7,2,7,5,4,0,0,0,40.0,38,0,0,0
47,4,102308,13,14,2,12,0,4,1,0,0,40.0,38,0,0,0
36,4,112512,7,8,5,8,4,4,0,0,0,40.0,25,0,0,0
45,4,102771,8,9,2,3,0,4,1,0,1887,40.0,38,-1887,0,1
35,4,22463,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
52,4,177366,8,9,5,8,2,4,0,0,0,20.0,38,0,0,0
21,4,67804,4,5,4,7,3,2,1,0,0,20.0,38,0,0,0
27,4,195678,12,13,2,10,0,4,1,0,0,40.0,38,0,0,0
33,6,108438,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
27,4,205440,5,6,2,7,0,4,1,0,0,40.0,38,0,0,0
64,2,182866,8,9,6,8,4,4,0,0,0,40.0,38,0,0,0
41,4,27444,9,10,2,1,0,4,1,0,0,46.0,38,0,0,0
44,4,197344,8,9,4,6,1,4,1,0,0,50.0,38,0,0,0
35,4,340428,12,13,4,12,4,4,0,0,0,40.0,38,0,0,0
57,4,71367,8,9,0,8,4,4,0,0,0,40.0,38,0,0,0
45,5,185497,12,13,2,4,5,1,0,0,0,70.0,0,0,0,0
45,6,160962,9,10,4,12,3,4,0,0,0,35.0,38,0,0,0
34,4,167781,8,9,2,8,0,4,1,0,0,50.0,38,0,0,0
30,4,306383,9,10,0,6,1,4,1,0,0,50.0,38,0,0,0
40,4,83859,8,9,6,7,3,4,0,0,0,30.0,38,0,0,0
21,4,184756,9,10,4,1,3,4,0,0,0,16.0,38,0,0,0
21,4,118401,9,10,4,8,1,4,0,0,0,30.0,38,0,0,0
26,4,227489,9,10,4,6,2,2,1,0,0,40.0,0,0,0,0
24,4,188300,6,7,4,7,4,4,0,0,0,40.0,38,0,0,0
40,4,321758,8,9,2,12,0,4,1,0,0,40.0,38,0,0,0
44,4,203897,12,13,3,1,1,4,0,0,0,40.0,5,0,0,0
51,5,166459,10,11,2,4,0,4,1,0,0,40.0,38,0,0,0
25,4,356017,6,7,4,8,1,4,1,0,0,99.0,38,0,0,0
41,7,355756,9,10,4,10,1,4,1,0,0,40.0,38,0,0,0
26,4,290286,8,9,4,3,1,2,1,0,0,40.0,38,0,0,0
21,4,163870,9,10,4,6,3,4,1,0,0,30.0,38,0,0,0
47,4,277545,12,13,2,1,0,1,1,0,0,40.0,0,0,0,0
40,4,336707,10,11,5,3,1,4,0,0,0,60.0,38,0,0,0
42,4,147251,9,10,2,10,5,4,0,0,0,36.0,38,0,0,0
32,7,119033,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
46,4,194698,12,13,4,10,3,4,1,0,0,60.0,38,0,0,0
33,4,31449,11,12,0,7,4,0,0,0,0,40.0,38,0,0,0
42,1,132125,12,13,2,4,0,4,1,0,0,52.0,38,0,0,0
59,4,98361,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
62,6,162249,8,9,2,14,0,4,1,0,0,30.0,38,0,0,0
20,4,39234,8,9,4,8,3,4,1,0,0,30.0,38,0,0,0
25,4,216724,8,9,0,4,3,4,1,0,0,40.0,38,0,0,0
45,4,101656,5,6,4,7,1,1,1,0,0,40.0,39,0,0,0
40,4,138975,8,9,2,3,0,4,1,0,0,56.0,38,0,0,0
34,4,157747,8,9,2,1,0,4,1,0,0,45.0,38,0,0,0
62,8,170114,11,12,2,5,0,4,1,0,0,50.0,38,0,0,0
27,2,322208,9,10,4,14,3,4,1,0,0,40.0,38,0,0,0
36,4,231037,3,4,2,7,0,4,1,0,0,40.0,38,0,0,0
53,4,156612,7,8,0,14,1,4,0,0,0,40.0,38,0,0,0
30,3,176673,8,9,2,0,5,2,0,0,0,40.0,38,0,0,0
46,4,188325,8,9,2,8,0,4,1,0,0,40.0,38,0,0,0
82,6,240491,8,9,2,3,0,4,1,0,0,40.0,5,0,0,0
37,4,415500,9,10,2,7,0,2,1,0,0,40.0,38,0,0,0
18,4,151386,8,9,3,8,3,2,1,0,0,40.0,22,0,0,0
25,2,84224,12,13,4,10,1,4,0,0,0,40.0,38,0,0,0
30,4,432565,10,11,2,13,2,4,0,0,0,40.0,2,0,0,0
32,6,154950,9,10,2,3,0,4,1,0,0,30.0,38,0,0,0
48,4,177775,8,9,0,4,1,4,0,0,0,40.0,38,0,0,0
37,4,189878,14,15,2,10,0,4,1,0,0,50.0,38,0,0,0
29,1,142712,9,10,2,1,0,4,1,0,0,40.0,38,0,0,0
25,4,113035,9,10,4,4,3,4,1,0,0,40.0,38,0,0,0
33,7,108116,8,9,2,13,0,4,1,0,0,40.0,38,0,0,0
62,1,258124,13,14,2,1,0,4,1,0,0,40.0,21,0,0,0
43,4,141858,6,7,2,6,0,4,1,0,0,40.0,38,0,0,0
27,4,177072,8,9,4,6,3,4,1,0,0,40.0,38,0,0,0
48,4,207848,5,6,2,1,5,4,0,0,0,40.0,38,0,0,0
57,2,121111,8,9,0,1,4,4,0,0,0,40.0,38,0,0,0
53,4,147476,8,9,0,4,1,2,0,0,0,40.0,38,0,0,0
26,4,116044,6,7,5,3,2,4,1,2907,0,50.0,38,2907,1,0
24,4,229773,8,9,4,7,3,4,1,0,0,40.0,38,0,0,0
44,5,311357,14,15,2,10,0,4,1,0,0,50.0,38,0,0,0
40,4,34987,12,13,4,12,1,4,1,0,0,53.0,38,0,0,0
33,4,236818,10,11,4,10,4,2,0,0,0,26.0,38,0,0,0
59,5,125000,12,13,2,4,0,4,1,0,0,40.0,9,0,0,0
44,4,467799,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
24,4,60783,9,10,2,14,0,4,1,0,0,70.0,38,0,0,0
19,4,244115,8,9,4,8,3,2,1,0,0,30.0,38,0,0,0
29,2,175262,13,14,2,10,2,4,1,0,0,35.0,38,0,0,0
36,4,184655,8,9,2,7,0,4,1,0,0,48.0,38,0,0,0
38,4,110402,10,11,2,7,0,4,1,0,0,40.0,38,0,0,0
41,6,141327,13,14,0,10,4,4,0,0,0,35.0,38,0,0,0
41,6,193459,9,10,2,3,0,4,1,0,0,50.0,38,0,0,0
47,4,359461,12,13,2,3,0,4,1,0,0,40.0,38,0,0,0
19,0,37085,9,10,4,0,3,4,0,0,0,30.0,38,0,0,0
31,4,373432,4,5,2,3,0,4,1,0,0,43.0,38,0,0,0
20,4,173724,9,10,4,6,3,4,1,0,0,20.0,38,0,0,0
17,4,271837,9,10,4,3,3,4,1,0,0,16.0,38,0,0,0
44,5,95150,9,10,2,4,0,4,1,0,0,50.0,38,0,0,0
52,4,329733,9,10,4,4,1,4,1,0,0,40.0,38,0,0,0
40,6,99651,9,10,2,10,0,4,1,0,0,60.0,38,0,0,0
29,4,177413,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
19,0,41609,9,10,4,0,3,4,1,0,0,10.0,38,0,0,0
25,4,112835,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
58,6,450544,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
81,0,89391,14,15,2,0,0,4,1,0,0,24.0,38,0,0,0
33,2,133876,8,9,0,3,4,4,1,0,0,40.0,38,0,0,0
20,4,211049,9,10,4,4,3,4,0,0,0,30.0,38,0,0,0
19,4,44797,9,10,4,5,1,4,0,0,0,15.0,38,0,0,0
37,4,249720,12,13,4,1,4,2,0,0,0,27.0,38,0,0,0
51,6,115851,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
35,4,283122,9,10,2,13,0,4,1,0,0,45.0,38,0,0,0
27,4,184477,7,8,4,8,1,4,1,0,0,40.0,38,0,0,0
35,4,153790,9,10,4,12,1,0,0,0,0,40.0,38,0,0,0
34,6,213226,12,13,2,4,0,4,1,0,1485,35.0,0,-1485,0,1
22,4,203182,12,13,4,4,2,4,0,0,0,20.0,38,0,0,0
35,4,90406,6,7,2,12,5,4,0,0,0,40.0,38,0,0,0
47,7,187087,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
51,4,182187,12,13,4,10,1,2,1,0,0,35.0,38,0,0,0
45,4,201865,15,16,2,4,0,4,1,0,0,45.0,38,0,0,0
40,4,145178,9,10,0,3,4,2,0,0,0,30.0,38,0,0,0
34,4,200192,9,10,4,8,1,4,0,0,0,40.0,38,0,0,0
62,4,136314,9,10,2,1,5,4,0,0,0,40.0,38,0,0,0
37,4,138441,8,9,0,14,1,4,1,0,0,40.0,38,0,0,0
25,4,374163,8,9,3,5,1,3,1,0,0,40.0,25,0,0,0
80,0,107762,8,9,6,0,1,4,1,0,0,24.0,38,0,0,0
26,4,342953,8,9,5,1,4,2,0,0,0,40.0,38,0,0,0
38,2,252250,11,12,2,11,0,4,1,0,0,56.0,38,0,0,0
47,4,47496,8,9,0,3,1,4,1,0,0,42.0,38,0,0,0
31,4,33124,14,15,4,10,1,4,0,0,0,99.0,38,0,0,0
74,6,119129,8,9,2,12,0,4,1,0,2149,20.0,38,-2149,0,1
36,4,181721,5,6,4,5,3,2,1,0,0,60.0,38,0,0,0
57,4,296152,9,10,0,4,2,4,0,594,0,10.0,38,594,1,0
17,4,102726,7,8,4,8,3,4,1,0,0,16.0,38,0,0,0
45,4,178215,4,5,2,7,5,4,0,0,0,40.0,38,0,0,0
41,0,149385,8,9,4,0,1,4,0,0,0,30.0,38,0,0,0
47,4,151584,14,15,2,4,0,4,1,7688,0,60.0,38,7688,1,0
28,2,419740,12,13,4,10,1,4,1,0,0,52.0,38,0,0,0
35,0,451940,8,9,4,0,4,2,0,0,0,40.0,38,0,0,0
35,4,285020,8,9,4,3,1,4,1,0,0,40.0,38,0,0,0
27,4,119793,12,13,2,3,0,4,1,0,0,40.0,38,0,0,0
35,4,210150,8,9,0,1,4,4,0,0,0,40.0,38,0,0,0
26,4,60726,9,10,2,3,0,2,1,0,0,40.0,38,0,0,0
33,4,228528,5,6,4,3,4,4,0,0,0,35.0,38,0,0,0
21,4,184543,8,9,4,12,1,4,0,0,0,40.0,38,0,0,0
65,4,95303,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
41,4,469454,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
23,4,45834,12,13,4,4,1,4,0,0,0,50.0,38,0,0,0
21,4,294295,8,9,4,1,4,4,1,0,0,40.0,38,0,0,0
59,5,52822,12,13,2,3,0,4,1,0,0,60.0,38,0,0,0
36,4,217077,8,9,2,12,0,4,1,0,0,50.0,38,0,0,0
25,2,179059,12,13,4,10,3,4,1,0,0,40.0,38,0,0,0
64,4,221343,1,2,0,9,1,4,0,0,0,12.0,38,0,0,0
47,1,192894,8,9,2,14,0,2,1,0,0,50.0,38,0,0,0
29,4,148431,11,12,2,12,5,3,0,7688,0,45.0,38,7688,1,0
50,4,104501,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
44,4,151504,9,10,2,12,0,4,1,0,0,50.0,38,0,0,0
71,4,105200,8,9,2,11,0,4,1,6767,0,20.0,38,6767,1,0
51,4,74784,12,13,0,12,1,4,0,0,0,60.0,38,0,0,0
36,4,49626,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
73,4,123160,5,6,6,8,1,4,0,0,0,10.0,38,0,0,0
38,2,256864,10,11,2,4,0,4,1,0,0,40.0,38,0,0,0
33,4,394447,13,14,2,10,0,4,1,0,0,33.0,38,0,0,0
57,2,139452,8,9,0,1,1,4,0,0,0,16.0,38,0,0,0
46,4,72619,9,10,2,4,5,4,0,0,0,40.0,38,0,0,0
37,4,355856,12,13,2,3,0,1,1,0,0,40.0,1,0,0,0
54,4,141663,8,9,4,8,1,4,1,0,0,15.0,38,0,0,0
47,4,250170,8,9,2,7,0,2,1,0,0,40.0,38,0,0,0
42,4,191712,12,13,0,12,1,4,1,0,1590,40.0,38,-1590,0,1
43,4,63503,12,13,2,10,0,4,1,0,0,40.0,38,0,0,0
24,4,278130,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
43,2,198096,8,9,2,3,0,4,1,7688,0,40.0,38,7688,1,0
25,2,167835,12,13,2,10,5,4,0,0,0,38.0,38,0,0,0
34,4,141118,12,13,3,10,1,4,0,0,0,35.0,38,0,0,0
45,4,98475,12,13,0,4,1,4,1,0,0,45.0,38,0,0,0
23,4,291248,8,9,4,7,2,2,1,0,0,40.0,38,0,0,0
40,4,145504,8,9,2,5,0,2,1,0,0,40.0,38,0,0,0
47,4,334679,13,14,5,7,4,1,0,0,0,42.0,18,0,0,0
53,2,20676,8,9,2,4,0,0,1,0,0,48.0,38,0,0,0
58,4,105060,9,10,4,1,1,2,0,0,0,37.0,38,0,0,0
38,4,34996,9,10,5,8,4,4,0,0,0,40.0,38,0,0,0
41,4,444743,8,9,0,13,4,4,0,0,0,40.0,38,0,0,0
37,4,34378,3,4,2,5,0,4,1,2580,0,60.0,38,2580,1,0
48,4,199058,13,14,2,4,0,4,1,0,0,40.0,38,0,0,0
53,4,158352,2,3,2,8,2,4,0,0,0,24.0,21,0,0,0
46,1,199725,10,11,0,3,1,0,0,0,0,60.0,38,0,0,0
63,0,64448,8,9,2,0,0,4,1,0,0,40.0,38,0,0,0
55,4,323706,9,10,2,4,0,4,1,0,1902,40.0,38,-1902,0,1
34,4,344073,8,9,5,1,1,4,1,0,0,40.0,38,0,0,0
43,4,142444,9,10,0,12,4,4,0,0,0,55.0,38,0,0,0
52,0,159755,10,11,2,0,0,4,1,0,0,50.0,38,0,0,0
31,4,382368,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
43,2,186995,8,9,0,11,4,4,0,0,0,40.0,38,0,0,0
31,4,194293,9,10,4,1,1,4,0,2463,0,38.0,38,2463,1,0
41,4,67339,12,13,2,7,0,4,1,0,0,40.0,0,0,0,0
37,4,186934,8,9,2,12,0,4,1,15024,0,60.0,38,15024,1,0
54,4,103580,11,12,0,4,4,4,0,0,0,55.0,38,0,0,0
24,4,128487,12,13,4,1,1,4,0,0,0,40.0,38,0,0,0
29,5,187450,12,13,2,12,0,4,1,0,0,50.0,38,0,0,0
44,4,323627,12,13,4,4,1,4,0,0,0,5.0,38,0,0,0
43,7,139734,12,13,2,4,0,4,1,15024,0,40.0,38,15024,1,0
58,4,214502,4,5,2,6,0,4,1,0,0,50.0,38,0,0,0
54,6,168723,8,9,2,12,0,4,1,0,0,40.0,38,0,0,0
67,4,397831,9,10,2,4,0,4,1,0,1539,40.0,38,-1539,0,1
34,4,190040,8,9,2,1,5,4,0,0,0,40.0,38,0,0,0
56,0,119254,5,6,0,0,1,4,0,0,0,40.0,38,0,0,0
40,4,235786,9,10,2,3,0,4,1,0,0,44.0,38,0,0,0
57,6,264148,8,9,2,5,0,4,1,0,0,45.0,38,0,0,0
63,4,100099,4,5,2,14,0,4,1,0,0,40.0,38,0,0,0
40,4,51290,13,14,2,10,0,4,1,0,0,50.0,38,0,0,0
23,4,197666,9,10,4,1,1,4,0,0,0,24.0,12,0,0,0
49,5,119539,9,10,2,4,0,4,1,0,0,60.0,0,0,0,0
27,4,213421,14,15,4,10,1,4,1,0,0,50.0,38,0,0,0
20,4,27049,9,10,4,4,3,4,0,0,0,20.0,38,0,0,0
18,4,238401,9,10,4,12,3,4,0,0,0,25.0,38,0,0,0
47,7,207120,10,11,2,4,0,4,1,0,0,38.0,38,0,0,0
26,4,154571,9,10,4,7,1,1,1,0,0,45.0,38,0,0,0
31,4,225053,8,9,0,14,1,4,1,0,0,45.0,38,0,0,0
51,4,183709,10,11,5,10,4,4,0,0,0,40.0,38,0,0,0
36,4,65624,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
23,4,201138,9,10,4,1,1,4,0,0,0,8.0,38,0,0,0
39,4,98948,11,12,4,12,1,4,0,0,0,40.0,38,0,0,0
36,0,98776,9,10,4,0,1,4,1,0,0,30.0,38,0,0,0
33,4,190511,8,9,4,3,1,4,1,0,0,30.0,38,0,0,0
21,4,119474,8,9,4,8,2,4,0,0,0,40.0,38,0,0,0
25,7,108542,9,10,2,11,0,4,1,0,0,40.0,38,0,0,0
